id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
To Barcelona with Love_2025_10592564_528,Vamos a olvidarlo.,plans,0.8,To Barcelona with Love,"00:20:44,444","00:20:45,542","Nunca he dicho eso en voz alta antes. | Ahora sé por qué, porque es realmente deprimente.",Tu hotel está por allá. | Estoy de acuerdo contigo.,
To Barcelona with Love_2025_10592564_530,Estoy de acuerdo contigo.,opinions,0.9465599918365478,To Barcelona with Love,"00:20:48,455","00:20:49,790",Vamos a olvidarlo. | Tu hotel está por allá.,"Realmente pensé que en este punto estaría viviendo como. | un personaje de Nancy Meyers en los Hamptons,",
To Barcelona with Love_2025_10592564_544,para algo más.,farewells,0.6313162994384767,To Barcelona with Love,"00:21:33,160","00:21:35,002",Tienes que quedarte. Tienes que hacer la lectura. | No. Quizás estaba destinada a venir a Barcelona.,¿Cómo qué? | El amor.,
To Barcelona with Love_2025_10592564_545,¿Cómo qué?,greetings,0.6407184791564942,To Barcelona with Love,"00:21:36,545","00:21:37,629",No. Quizás estaba destinada a venir a Barcelona. | para algo más.,El amor. | Por supuesto.,
To Barcelona with Love_2025_10592564_567,Ahí estás.,farewells,0.6186398696899414,To Barcelona with Love,"00:22:15,334","00:22:16,335",Ven a Barcelona y enamórate. | Oh.,Aquí estoy. | Por favor ven. Quiero preguntarte algo.,
To Barcelona with Love_2025_10592564_568,Aquí estoy.,greetings,0.6152642440795899,To Barcelona with Love,"00:22:16,585","00:22:17,586",Oh. | Ahí estás.,Por favor ven. Quiero preguntarte algo. | Sí.,
To Barcelona with Love_2025_10592564_569,Por favor ven. Quiero preguntarte algo.,requests,0.8,To Barcelona with Love,"00:22:17,836","00:22:20,172",Ahí estás. | Aquí estoy.,Sí. | Por favor. Está bien.,
To Barcelona with Love_2025_10592564_571,Por favor. Está bien.,farewells,0.7076663208007813,To Barcelona with Love,"00:22:21,048","00:22:21,923",Por favor ven. Quiero preguntarte algo. | Sí.,Toma. Sostén esto. | Está bien.,
To Barcelona with Love_2025_10592564_572,Toma. Sostén esto.,farewells,0.6876822662353517,To Barcelona with Love,"00:22:22,257","00:22:23,592",Sí. | Por favor. Está bien.,"Está bien. | Eri, ¿vienes conmigo?",
To Barcelona with Love_2025_10592564_573,Está bien.,farewells,0.7512829017639161,To Barcelona with Love,"00:22:24,051","00:22:25,177",Por favor. Está bien. | Toma. Sostén esto.,"Eri, ¿vienes conmigo? | Oh. No quiero ser un mal tercio.",
To Barcelona with Love_2025_10592564_578,La sujetavelas.,farewells,0.684307975769043,To Barcelona with Love,"00:22:36,289","00:22:37,189",¿Cómo se dice en España? | La palmatoria.,Nunca te vería así. Vamos. | Aquí es donde mi bisabuelo Leo.,
To Barcelona with Love_2025_10592564_596,Tengo que decir que estoy de acuerdo con ella.,opinions,0.8057850027084351,To Barcelona with Love,"00:23:26,613","00:23:28,115",Ella cree que el amor no se trata sólo de romances épicos. | También está en lo cotidiano.,Yo también. | Creo que yo soy más del tipo de chica de grandes gestos.,
To Barcelona with Love_2025_10592564_598,Creo que yo soy más del tipo de chica de grandes gestos.,opinions,0.8,To Barcelona with Love,"00:23:30,283","00:23:33,412",Tengo que decir que estoy de acuerdo con ella. | Yo también.,"Genial, porque eso es básicamente lo que es Sant Jordi. | Estaba pensando.",
To Barcelona with Love_2025_10592564_609,Podrías escribir el cuento.,requests,0.8,To Barcelona with Love,"00:24:06,528","00:24:08,613","que lo hicieras, Anna. | ¿Qué?",¿Qué es. qué es el cuento? | Una pequeña historia para el Día de Sant Jordi.,
To Barcelona with Love_2025_10592564_617,que puedes darle a una escritora.,requests,0.8,To Barcelona with Love,"00:24:23,642","00:24:25,172",Vaya. | Es básicamente el mejor cumplido.,"¿Lo harás? | Sí, lo haré. Escribiré un cuento.",
To Barcelona with Love_2025_10592564_628,Estoy muy emocionada.,emotions,0.6117930603027344,To Barcelona with Love,"00:24:56,286","00:24:57,752",Vaya. | Es algo grande.,Esta es mi segunda oportunidad de probarme a mí misma. | Sólo recuerda que escribir cuentos no es fácil.,
To Barcelona with Love_2025_10592564_633,como quieres.,farewells,0.7679228973388672,To Barcelona with Love,"00:25:05,956","00:25:06,803","Tienes que meter muchas cosas en poco espacio, | y a veces no salen.","¿Tiene que ser en español? | Sí, pero te encontraré un traductor, no te preocupes.",
To Barcelona with Love_2025_10592564_636,¿Por qué no puedes ser tú?,requests,0.8,To Barcelona with Love,"00:25:11,044","00:25:12,058","¿Tiene que ser en español? | Sí, pero te encontraré un traductor, no te preocupes.",No pensé que querrías que fuera yo. | después de lo que pasó la última vez.,
To Barcelona with Love_2025_10592564_642,Hay algo con lo que realmente necesito ayuda.,requests,0.7079493904113769,To Barcelona with Love,"00:25:18,927","00:25:20,894",para ayudarme con todo lo relacionado con Barcelona. | Me refería más bien a recomendaciones de restaurantes.,Me gusta Nico. | Me gusta mucho.,
To Barcelona with Love_2025_10592564_655,Pero no creo que sea una buena idea.,opinions,0.7898359441757202,To Barcelona with Love,"00:25:43,291","00:25:44,584",Roxana. | Sí.,"¿Lo pensarás? | Por favor, piénsalo.",
To Barcelona with Love_2025_10592564_657,"Por favor, piénsalo.",farewells,0.7182125282287598,To Barcelona with Love,"00:25:46,545","00:25:48,129",Pero no creo que sea una buena idea. | ¿Lo pensarás?,"Y dijiste que no, ¿verdad? | Dije que lo pensaría.",
To Barcelona with Love_2025_10592564_667,Creo que sólo necesito adelantarme a ello.,opinions,0.7146450344721477,To Barcelona with Love,"00:26:08,400","00:26:10,339",Arruinará mi carrera profesional y nunca más me contratarán. | ¿Qué vas a hacer?,Voy a llamarlos y ejercer mi espada literaria. | Puedes empezar en la tienda el lunes.,
To Barcelona with Love_2025_10592564_669,Puedes empezar en la tienda el lunes.,requests,0.8,To Barcelona with Love,"00:26:18,201","00:26:19,786",Creo que sólo necesito adelantarme a ello. | Voy a llamarlos y ejercer mi espada literaria.,No me despidieron. | ¿Qué?,
To Barcelona with Love_2025_10592564_695,"Quiero que él sea feliz, aunque no sea conmigo.",emotions,0.700293185710907,To Barcelona with Love,"00:27:16,343","00:27:19,346","Sabes que eso la acercará más a Nico, ¿verdad? | Nico es mi amigo.","Lo que tú digas, niña. | No los abras.",
To Barcelona with Love_2025_10592564_701,"Ven, ven, ven, por favor.",requests,0.8,To Barcelona with Love,"00:27:32,359","00:27:33,693","Están cerrados. | No, no me mientas.",Bueno. | Ven conmigo.,
To Barcelona with Love_2025_10592564_703,Ven conmigo.,farewells,0.6214400482177735,To Barcelona with Love,"00:27:34,361","00:27:35,737","Ven, ven, ven, por favor. | Bueno.",Y. | Aquí.,
To Barcelona with Love_2025_10592564_707,Está bien. Vamos.,farewells,0.7682988357543946,To Barcelona with Love,"00:27:39,991","00:27:41,117",Aquí. | Y quédate ahí.,Y ahora. | ábrelos.,
To Barcelona with Love_2025_10592564_710,Aquí la tienes. La Sagrada Familia.,family,0.7809961700439453,To Barcelona with Love,"00:27:47,957","00:27:50,335",Y ahora. | ábrelos.,Es incluso más bonita de lo que imaginaba. | Todavía no puedo creer que nunca hayas estado aquí.,
To Barcelona with Love_2025_10592564_722,Gracias. Gracias.,greetings,0.8,To Barcelona with Love,"00:28:14,317","00:28:15,485",asegurándose de que serán vistas desde el cielo. | Éste fue uno de mis pasajes favoritos de la novela.,.por recomendarme el libro. | Seguro.,
To Barcelona with Love_2025_10592564_730,creo que acabo de recibir un mensaje de mi agente.,opinions,0.8,To Barcelona with Love,"00:28:37,715","00:28:39,426","de la negativa de Jorge a renunciar a Sylvia? | Oh, sabes qué.","Sólo dame un segundo. | Ah, sí. Sí,",
To Barcelona with Love_2025_10592564_742,Estabas tan feliz.,emotions,0.9322236204147339,To Barcelona with Love,"00:29:02,692","00:29:03,867",Esperaba que estuviera aquí. | Recuerdo la primera vez que probaste uno.,E hiciste ese baile adorable. | No sé de qué estás hablando.,
To Barcelona with Love_2025_10592564_750,¡Hazlo tú!,farewells,0.7893690299987793,To Barcelona with Love,"00:29:12,202","00:29:13,007","¿Qué? No. | Hazlo. No, no.","Está bien, lo haré. | Croqueta, croqueta.",
To Barcelona with Love_2025_10592564_757,y sólo quieres aferrarte a él antes de que se desvanezca.,plans,0.8,To Barcelona with Love,"00:29:34,439","00:29:36,941","Sí, ¿verdad? | Es como despertar de un hermoso sueño,",Yo siento lo mismo. | Siempre has sido tan buena en encontrar las palabras correctas.,
To Barcelona with Love_2025_10592564_762,"tus propias historias, pero creo que deberías.",opinions,0.8848044538497924,To Barcelona with Love,"00:29:49,155","00:29:52,081","Bueno, es mi trabajo ¿no? | Sé que siempre me has dicho que no tienes tiempo para escribir.","Claro, Rubia. | Escribir tus propias palabras.",
To Barcelona with Love_2025_10592564_770,Hola. Hola.,greetings,1.0,To Barcelona with Love,"00:30:08,139","00:30:09,731","Sí, sí, lo pensaré. | Anna. Sí.",Entonces. ¿cómo va tu cuento? | Está bien. Está bien.,
To Barcelona with Love_2025_10592564_771,Entonces. ¿cómo va tu cuento?,greetings,0.719425220489502,To Barcelona with Love,"00:30:09,766","00:30:12,852",Anna. Sí. | Hola. Hola.,"Está bien. Está bien. | Quiero decir, todavía estoy pensando en algunas ideas.",
To Barcelona with Love_2025_10592564_772,Está bien. Está bien.,farewells,0.6764552307128907,To Barcelona with Love,"00:30:12,887","00:30:14,402",Hola. Hola. | Entonces. ¿cómo va tu cuento?,"Quiero decir, todavía estoy pensando en algunas ideas. | Ya sabes, juguetear con ellas y dejarlas crecer.",
To Barcelona with Love_2025_10592564_779,La Casa Batlló diseñada por el famoso arquitecto Gaudí.,family,0.8,To Barcelona with Love,"00:30:27,675","00:30:31,275",Depende de la idea. | Sí.,¿¡Aquí es donde trabajaba Sylvia?! | ¡Aquí es donde trabajaba Sylvia! Sí.,
To Barcelona with Love_2025_10592564_788,A mí me parece un.,opinions,0.7652353668212891,To Barcelona with Love,"00:30:55,311","00:30:56,405",¿Es como si las ventanas fueran ojos que nos miran fijamente? | Sí.,Ensueño. | Un ensueño.,
To Barcelona with Love_2025_10592564_790,Un ensueño.,farewells,0.626514072418213,To Barcelona with Love,"00:30:57,605","00:30:58,606",A mí me parece un. | Ensueño.,"Sí, sí. Como cuando tienes fiebre. | Espera a ver el interior.",
To Barcelona with Love_2025_10592564_798,"Quiero decir, conocemos cada lugar y no quieres terminar.",plans,0.8,To Barcelona with Love,"00:31:14,455","00:31:16,666","Hay un restaurante al final de la calle que me muero por probar. | Sí, claro, pero ¿cómo se llama?","en una trampa para turistas. | Sí, se llama ""Supermercado"".",
To Barcelona with Love_2025_10592564_802,de la Sagrada Familia.,family,0.764671745300293,To Barcelona with Love,"00:31:21,414","00:31:23,096","Sí, se llama ""Supermercado"". | Me lo contó esta señora en el baño.",Ella dijo que no está en ninguna de las guías. | Y es un secreto local.,
To Barcelona with Love_2025_10592564_808,Vamos a ver si lo encontramos. Vamos.,plans,0.8,To Barcelona with Love,"00:31:35,435","00:31:37,562","¿Qué tipo de poderes mágicos tienes? | Créeme, es sólo su cosa.","No lo sé, Anna. | Creo que la señora del baño se estaba burlando de ti.",
To Barcelona with Love_2025_10592564_810,Creo que la señora del baño se estaba burlando de ti.,opinions,0.8,To Barcelona with Love,"00:31:41,274","00:31:42,734","Vamos a ver si lo encontramos. Vamos. | No lo sé, Anna.","No, no, compruébalo. | Esta no es la entrada real. Síganme.",
To Barcelona with Love_2025_10592564_813,¿Qué? Hola.,greetings,1.0,To Barcelona with Love,"00:31:47,322","00:31:48,323","No, no, compruébalo. | Esta no es la entrada real. Síganme.",¿Recargas gratis? | Bebidas gratis.,
To Barcelona with Love_2025_10592564_824,¿Con qué quieres empezar?,plans,0.8,To Barcelona with Love,"00:32:31,741","00:32:33,082",Así que esto es muy típico. | Son pinchos.,"Bueno, la editorial está pagando, | así que creo que deberíamos conseguir uno de todo.",
To Barcelona with Love_2025_10592564_826,así que creo que deberíamos conseguir uno de todo.,opinions,0.9472693109512329,To Barcelona with Love,"00:32:34,369","00:32:36,579","¿Con qué quieres empezar? | Bueno, la editorial está pagando,","¡Ajá! Las ventajas de ser una autora brillante. | Oh, no, realmente no lo soy.",
To Barcelona with Love_2025_10592564_849,"Bueno, lo tomaré como un cumplido.",farewells,0.6315967750549317,To Barcelona with Love,"00:33:40,268","00:33:41,644","""llevas el corazón en la mano"". | Sí.","Deberías. | Oye, Nico.",
To Barcelona with Love_2025_10592564_854,Hola. Es un amigo mío.,greetings,1.0,To Barcelona with Love,"00:33:45,540","00:33:47,859",¿Qué tal? | ¿Dónde has estado?,Vuelvo enseguida. | Sí. Sí.,
To Barcelona with Love_2025_10592564_857,Sí. Qué bueno.,farewells,0.6030454826354981,To Barcelona with Love,"00:33:52,113","00:33:53,614",Vuelvo enseguida. | Sí. Sí.,"¿Ideas para el cuento? | Oh, no.",
To Barcelona with Love_2025_10592564_862,¿Quieres intercambiar ideas conmigo?,plans,0.8,To Barcelona with Love,"00:34:05,119","00:34:07,625",En realidad sólo estaba escribiendo notas sobre la comida. | ¿Tienes problemas para comenzar tu cuento?,"Erica, no. Voy a escribir esto yo misma. | Confía en mí.",
To Barcelona with Love_2025_10592564_865,Está bien. Por supuesto.,farewells,0.6348932456970215,To Barcelona with Love,"00:34:10,923","00:34:12,550","Erica, no. Voy a escribir esto yo misma. | Confía en mí.",Esto es del dueño. Oh. | Es un gran fanático.,
To Barcelona with Love_2025_10592564_876,¿Me ayudas? Sí.,requests,1.0,To Barcelona with Love,"00:34:44,667","00:34:46,167","""El destino teje su tapiz de maneras misteriosas"". | Y.",Que a veces uno no sabe por qué las cosas fallan. | A veces es difícil entender por qué fallan las cosas.,
To Barcelona with Love_2025_10592564_882,Brindemos.,farewells,0.7423192214965821,To Barcelona with Love,"00:35:04,977","00:35:05,937","Pero con el tiempo, todo se aclara. | Sí.",Bueno. | Por los hilos invisibles de la vida.,
To Barcelona with Love_2025_10592564_920,Es un gusto por fin conocerte.,greetings,0.7266243171691895,To Barcelona with Love,"00:36:24,165","00:36:25,265",Eres mejor que yo en esto. | Mateo.,"Igualmente. | Oh, es cierto. Ustedes dos nunca se han conocido.",
To Barcelona with Love_2025_10592564_921,Igualmente.,farewells,0.6636007499694825,To Barcelona with Love,"00:36:25,266","00:36:25,966",Mateo. | Es un gusto por fin conocerte.,"Oh, es cierto. Ustedes dos nunca se han conocido. | No, nunca.",
To Barcelona with Love_2025_10592564_925,¡Qué tal! Encantado.,farewells,0.8,To Barcelona with Love,"00:36:31,999","00:36:33,099","No, nunca. | Este es mi subdirector, Josep.",Igualmente. | Me pareces familiar.,
To Barcelona with Love_2025_10592564_926,Igualmente.,farewells,0.6636007499694825,To Barcelona with Love,"00:36:33,400","00:36:34,300","Este es mi subdirector, Josep. | ¡Qué tal! Encantado.",Me pareces familiar. | ¿Nos conocemos?,
To Barcelona with Love_2025_10592564_936,"Bueno, esperemos que encuentres una pronto.",farewells,0.659292049407959,To Barcelona with Love,"00:36:53,711","00:36:56,297","Siempre quise entrar, pero. | no tenía ninguna razón para comprar flores.",Me encantan tus anteojos. | Y me encantan los tuyos.,
To Barcelona with Love_2025_10592564_976,Hola. Hola.,greetings,1.0,To Barcelona with Love,"00:38:57,668","00:38:59,128",¡Di queso! ¡Queso! | Rubia.,Nico. | Disculpa.,
To Barcelona with Love_2025_10592564_987,Felicidades.,farewells,0.6269492340087891,To Barcelona with Love,"00:39:17,098","00:39:17,772",Sí. La editorial me dijo que te contrataron. | para traducir el cuento de Anna para Sant Jordi.,Sí. | Estoy seguro de que te mantendrás fiel a su visión.,
To Barcelona with Love_2025_10592564_1013,"Sabes, creo que tu tienda va a tener.",opinions,0.7095633292198181,To Barcelona with Love,"00:40:25,589","00:40:27,341",porque veíamos fútbol juntos y. | jugábamos juntos en la liga.,"un gran Día de Sant Jordi este año. | Sí, sí.",
To Barcelona with Love_2025_10592564_1029,Necesito correr.,requests,0.8,To Barcelona with Love,"00:41:10,342","00:41:11,942",Gracias. | No hay de qué.,Gracias. | ¿Quieres probar?,
To Barcelona with Love_2025_10592564_1031,¿Quieres probar?,plans,0.8,To Barcelona with Love,"00:41:18,267","00:41:19,560",Necesito correr. | Gracias.,¿Queso? | Gracias.,
To Barcelona with Love_2025_10592564_1035,"Ah, gracias.",greetings,0.7342906188964844,To Barcelona with Love,"00:41:32,615","00:41:33,616",Gracias. | Sí.,Aquí tienen. Tomen uno. | Hasta luego.,
To Barcelona with Love_2025_10592564_1037,Hasta luego.,farewells,1.0,To Barcelona with Love,"00:41:39,872","00:41:41,102","Ah, gracias. | Aquí tienen. Tomen uno.","Oh, Anna. Hola. | Hola. Pensé que Nico se encontraría conmigo aquí.",
To Barcelona with Love_2025_10592564_1038,"Oh, Anna. Hola.",greetings,0.9310810708999634,To Barcelona with Love,"00:41:41,137","00:41:42,298",Aquí tienen. Tomen uno. | Hasta luego.,"Hola. Pensé que Nico se encontraría conmigo aquí. | Bueno, en realidad, recibió un gran envío de libros.",
